Gene name	Gene ID	Transcript ID	CCDS ID	APPRIS Annotation	MANE
CSPG4	ENSG00000173546	ENST00000308508	CCDS10284.1	PRINCIPAL:1	MANE_Select
CYP19A1	ENSG00000137869	ENST00000396402	CCDS10139.1	PRINCIPAL:1	MANE_Select
C2CD4B	ENSG00000205502	ENST00000380392	CCDS32259.1	PRINCIPAL:1	MANE_Select
CPLX3	ENSG00000213578	ENST00000395018	CCDS32294.1	PRINCIPAL:1	MANE_Select
TP53BP1	ENSG00000067369	ENST00000382044	CCDS45250.1	PRINCIPAL:4	MANE_Select
ARPIN	ENSG00000242498	ENST00000357484	CCDS42080.1	PRINCIPAL:1	MANE_Select
INSYN1	ENSG00000205363	ENST00000569673	CCDS32289.1	PRINCIPAL:1	MANE_Select
CHSY1	ENSG00000131873	ENST00000254190	CCDS10390.1	PRINCIPAL:1	MANE_Select
RAMAC	ENSG00000169612	ENST00000304191	CCDS10321.1	PRINCIPAL:1	MANE_Select
SEC11A	ENSG00000140612	ENST00000268220	CCDS45340.1	PRINCIPAL:1	MANE_Select
C15orf39	ENSG00000167173	ENST00000394987	CCDS10276.1	PRINCIPAL:4	MANE_Select
SNX33	ENSG00000173548	ENST00000308527	CCDS10283.1	PRINCIPAL:1	MANE_Select
CCDC33	ENSG00000140481	ENST00000398814	CCDS42058.1	PRINCIPAL:2	MANE_Select
SNAPC5	ENSG00000174446	ENST00000316634	CCDS10217.1	PRINCIPAL:1	MANE_Select
GOLGA8A	ENSG00000175265	ENST00000359187	CCDS10038.1	PRINCIPAL:2	MANE_Select
PSMA4	ENSG00000041357	ENST00000044462	CCDS10303.1	PRINCIPAL:1	MANE_Select
CLN6	ENSG00000128973	ENST00000249806	CCDS10227.1	PRINCIPAL:1	MANE_Select
KLF13	ENSG00000169926	ENST00000307145	CCDS10025.1	PRINCIPAL:1	MANE_Select
MNS1	ENSG00000138587	ENST00000260453	CCDS10158.1	PRINCIPAL:1	MANE_Select
BTBD1	ENSG00000064726	ENST00000261721	CCDS10322.1	PRINCIPAL:1	MANE_Select
OTUD7A	ENSG00000169918	ENST00000307050	-	PRINCIPAL:4	MANE_Select
TMEM62	ENSG00000137842	ENST00000260403	CCDS32210.1	PRINCIPAL:1	MANE_Select
ACAN	ENSG00000157766	ENST00000560601	-	PRINCIPAL:1	MANE_Select
TMEM202	ENSG00000187806	ENST00000341689	CCDS32287.1	PRINCIPAL:1	MANE_Select
ISG20	ENSG00000172183	ENST00000306072	CCDS10345.1	PRINCIPAL:1	MANE_Select
AKAP13	ENSG00000170776	ENST00000394518	CCDS32319.1	PRINCIPAL:3	MANE_Select
GRAMD2A	ENSG00000175318	ENST00000309731	CCDS32283.1	PRINCIPAL:1	MANE_Select
RAB8B	ENSG00000166128	ENST00000321437	CCDS10183.1	PRINCIPAL:1	MANE_Select
DIS3L	ENSG00000166938	ENST00000319212	CCDS45286.1	PRINCIPAL:1	MANE_Select
RFX7	ENSG00000181827	ENST00000559447	-	PRINCIPAL:1	MANE_Select
ISL2	ENSG00000159556	ENST00000290759	CCDS10290.1	PRINCIPAL:1	MANE_Select
ISLR2	ENSG00000167178	ENST00000453268	CCDS10259.1	PRINCIPAL:1	MANE_Select
RHCG	ENSG00000140519	ENST00000268122	CCDS10351.1	PRINCIPAL:1	MANE_Select
TUBGCP5	ENSG00000275835	ENST00000615383	CCDS73698.1	PRINCIPAL:1	MANE_Select
ZNF592	ENSG00000166716	ENST00000560079	CCDS32317.1	PRINCIPAL:1	MANE_Select
TGM5	ENSG00000104055	ENST00000220420	CCDS32212.1	PRINCIPAL:1	MANE_Select
NR2F2	ENSG00000185551	ENST00000394166	CCDS10375.1	PRINCIPAL:1	MANE_Select
MKRN3	ENSG00000179455	ENST00000314520	CCDS10013.1	PRINCIPAL:1	MANE_Select
SLC24A1	ENSG00000074621	ENST00000261892	CCDS45284.1	PRINCIPAL:4	MANE_Select
RPLP1	ENSG00000137818	ENST00000260379	CCDS10233.1	PRINCIPAL:1	MANE_Select
SCAPER	ENSG00000140386	ENST00000563290	CCDS53962.1	PRINCIPAL:1	MANE_Select
LCMT2	ENSG00000168806	ENST00000305641	CCDS10094.1	PRINCIPAL:1	MANE_Select
ZNF106	ENSG00000103994	ENST00000564754	-	PRINCIPAL:1	MANE_Select
ZNF774	ENSG00000196391	ENST00000354377	CCDS32330.1	PRINCIPAL:1	MANE_Select
PML	ENSG00000140464	ENST00000268058	CCDS10255.1	PRINCIPAL:1	MANE_Select
SNRPN	ENSG00000128739	ENST00000390687	CCDS10017.1	PRINCIPAL:1	MANE_Select
GOLGA8Q	ENSG00000178115	ENST00000562783	CCDS86441.1	PRINCIPAL:1	MANE_Select
KLHL25	ENSG00000183655	ENST00000337975	CCDS10339.1	PRINCIPAL:1	MANE_Select
CHRNA5	ENSG00000169684	ENST00000299565	CCDS10304.1	PRINCIPAL:1	MANE_Select
PKM	ENSG00000067225	ENST00000335181	CCDS32284.1	PRINCIPAL:4	MANE_Select
GOLGA8M	ENSG00000188626	ENST00000563027	CCDS61572.1	PRINCIPAL:1	MANE_Select
LARP6	ENSG00000166173	ENST00000299213	CCDS32281.1	PRINCIPAL:1	MANE_Select
GOLGA6L24	ENSG00000237850	ENST00000568624	-	PRINCIPAL:1	MANE_Select
MYEF2	ENSG00000104177	ENST00000324324	CCDS32230.1	PRINCIPAL:4	MANE_Select
MESD	ENSG00000117899	ENST00000261758	CCDS32308.1	PRINCIPAL:1	MANE_Select
UBL7	ENSG00000138629	ENST00000395081	CCDS10263.1	PRINCIPAL:1	MANE_Select
SHC4	ENSG00000185634	ENST00000332408	CCDS10130.1	PRINCIPAL:1	MANE_Select
CDAN1	ENSG00000140326	ENST00000356231	CCDS32209.1	PRINCIPAL:1	MANE_Select
CGNL1	ENSG00000128849	ENST00000281282	CCDS10161.1	PRINCIPAL:1	MANE_Select
SEMA4B	ENSG00000185033	ENST00000411539	CCDS45347.1	PRINCIPAL:1	MANE_Select
FSIP1	ENSG00000150667	ENST00000350221	CCDS10050.1	PRINCIPAL:1	MANE_Select
VPS33B	ENSG00000184056	ENST00000333371	CCDS10369.1	PRINCIPAL:1	MANE_Select
SELENOS	ENSG00000131871	ENST00000526049	CCDS53979.1	PRINCIPAL:1	MANE_Select
LRRK1	ENSG00000154237	ENST00000388948	CCDS42086.1	PRINCIPAL:1	MANE_Select
SLC12A1	ENSG00000074803	ENST00000380993	CCDS10129.2	PRINCIPAL:4	MANE_Select
SNX22	ENSG00000157734	ENST00000325881	CCDS10190.1	PRINCIPAL:1	MANE_Select
GOLGA8H	ENSG00000261794	ENST00000566740	CCDS61576.1	PRINCIPAL:1	MANE_Select
SRP14	ENSG00000140319	ENST00000267884	CCDS42017.1	PRINCIPAL:1	MANE_Select
GOLGA6L2	ENSG00000174450	ENST00000567107	CCDS76728.1	PRINCIPAL:1	MANE_Select
RAB11A	ENSG00000103769	ENST00000261890	CCDS10212.1	PRINCIPAL:1	MANE_Select
GABRG3	ENSG00000182256	ENST00000615808	CCDS45195.1	PRINCIPAL:1	MANE_Select
GOLGA6L26	ENSG00000273756	ENST00000618455	-	PRINCIPAL:1	MANE_Select
USP8	ENSG00000138592	ENST00000307179	CCDS10137.1	PRINCIPAL:1	MANE_Select
PARP6	ENSG00000137817	ENST00000569795	CCDS10241.2	PRINCIPAL:1	MANE_Select
PEAK1	ENSG00000173517	ENST00000682557	CCDS42062.1	PRINCIPAL:1	MANE_Select
KNL1	ENSG00000137812	ENST00000399668	CCDS42024.1	PRINCIPAL:4	MANE_Select
ZNF609	ENSG00000180357	ENST00000326648	CCDS32270.1	PRINCIPAL:1	MANE_Select
LDHAL6B	ENSG00000171989	ENST00000307144	CCDS10171.1	PRINCIPAL:1	MANE_Select
FSD2	ENSG00000186628	ENST00000334574	CCDS45332.1	PRINCIPAL:1	MANE_Select
DPP8	ENSG00000074603	ENST00000300141	CCDS10210.1	PRINCIPAL:1	MANE_Select
SCG5	ENSG00000166922	ENST00000300175	CCDS45207.1	PRINCIPAL:1	MANE_Select
WDR73	ENSG00000177082	ENST00000434634	CCDS45339.1	PRINCIPAL:1	MANE_Select
KBTBD13	ENSG00000234438	ENST00000432196	CCDS45281.1	PRINCIPAL:1	MANE_Select
DPH6	ENSG00000134146	ENST00000256538	CCDS10043.1	PRINCIPAL:1	MANE_Select
GABRB3	ENSG00000166206	ENST00000311550	CCDS10019.1	PRINCIPAL:1	MANE_Select
PPIB	ENSG00000166794	ENST00000300026	CCDS10191.1	PRINCIPAL:2	MANE_Select
ASB7	ENSG00000183475	ENST00000332783	CCDS10387.1	PRINCIPAL:1	MANE_Select
DNAAF4	ENSG00000256061	ENST00000321149	CCDS10154.1	PRINCIPAL:1	MANE_Select
CERS3	ENSG00000154227	ENST00000679737	CCDS10384.1	PRINCIPAL:1	MANE_Select
CELF6	ENSG00000140488	ENST00000287202	CCDS10242.1	PRINCIPAL:1	MANE_Select
AP3S2	ENSG00000157823	ENST00000336418	CCDS10357.1	PRINCIPAL:1	MANE_Select
GALK2	ENSG00000156958	ENST00000560031	CCDS42034.1	PRINCIPAL:1	MANE_Select
TARS3	ENSG00000185418	ENST00000335968	CCDS10394.1	PRINCIPAL:1	MANE_Select
BCL2A1	ENSG00000140379	ENST00000267953	CCDS10312.1	PRINCIPAL:1	MANE_Select
APH1B	ENSG00000138613	ENST00000261879	CCDS10184.1	PRINCIPAL:1	MANE_Select
ZSCAN2	ENSG00000176371	ENST00000546148	CCDS10329.2	PRINCIPAL:1	MANE_Select
C15orf48	ENSG00000166920	ENST00000396650	CCDS10124.1	PRINCIPAL:1	MANE_Select
GOLM2	ENSG00000166734	ENST00000299957	CCDS10108.1	PRINCIPAL:3	MANE_Select
SNAP23	ENSG00000092531	ENST00000249647	CCDS10087.1	PRINCIPAL:1	MANE_Select
PLA2G4B	ENSG00000243708	ENST00000458483	CCDS45241.1	PRINCIPAL:1	MANE_Select
TERB2	ENSG00000167014	ENST00000340827	CCDS10115.1	PRINCIPAL:1	MANE_Select
SNRPA1	ENSG00000131876	ENST00000254193	CCDS10391.1	PRINCIPAL:1	MANE_Select
USP3	ENSG00000140455	ENST00000380324	CCDS32265.1	PRINCIPAL:1	MANE_Select
FAN1	ENSG00000198690	ENST00000362065	CCDS32186.1	PRINCIPAL:1	MANE_Select
CIB2	ENSG00000136425	ENST00000258930	CCDS10296.1	PRINCIPAL:1	MANE_Select
EID1	ENSG00000255302	ENST00000530028	CCDS53941.1	PRINCIPAL:1	MANE_Select
GOLGA6L9	ENSG00000197978	ENST00000618348	CCDS45326.1	PRINCIPAL:1	MANE_Select
DNAJA4	ENSG00000140403	ENST00000394852	CCDS45316.1	PRINCIPAL:1	MANE_Select
TMOD2	ENSG00000128872	ENST00000249700	CCDS10144.1	PRINCIPAL:1	MANE_Select
MFGE8	ENSG00000140545	ENST00000268150	CCDS10347.1	PRINCIPAL:1	MANE_Select
SLC51B	ENSG00000186198	ENST00000334287	CCDS10199.1	PRINCIPAL:1	MANE_Select
PDIA3	ENSG00000167004	ENST00000300289	CCDS10101.1	PRINCIPAL:2	MANE_Select
ARIH1	ENSG00000166233	ENST00000379887	CCDS10244.1	PRINCIPAL:1	MANE_Select
CSK	ENSG00000103653	ENST00000220003	CCDS10269.1	PRINCIPAL:1	MANE_Select
FOXB1	ENSG00000171956	ENST00000396057	CCDS32255.1	PRINCIPAL:1	MANE_Select
SLC28A1	ENSG00000156222	ENST00000394573	CCDS10334.1	PRINCIPAL:1	MANE_Select
GOLGA8K	ENSG00000249931	ENST00000512626	CCDS61577.1	PRINCIPAL:1	MANE_Select
C2CD4A	ENSG00000198535	ENST00000355522	CCDS32258.1	PRINCIPAL:1	MANE_Select
OR4N4C	ENSG00000279408	ENST00000623441	-	PRINCIPAL:1	MANE_Select
UBE2Q2	ENSG00000140367	ENST00000267938	CCDS10286.1	PRINCIPAL:1	MANE_Select
LRRC49	ENSG00000137821	ENST00000260382	CCDS32282.1	PRINCIPAL:2	MANE_Select
SCAMP2	ENSG00000140497	ENST00000268099	CCDS10271.1	PRINCIPAL:1	MANE_Select
SNURF	ENSG00000273173	ENST00000577949	CCDS10016.1	PRINCIPAL:1	MANE_Select
SKIC8	ENSG00000140395	ENST00000267973	CCDS10300.1	PRINCIPAL:1	MANE_Select
PLEKHO2	ENSG00000241839	ENST00000323544	CCDS10196.1	PRINCIPAL:1	MANE_Select
POTEB3	ENSG00000278522	ENST00000611217	CCDS73690.1	PRINCIPAL:1	MANE_Select
ZNF710	ENSG00000140548	ENST00000268154	CCDS10358.1	PRINCIPAL:1	MANE_Select
TBC1D2B	ENSG00000167202	ENST00000300584	CCDS45314.1	PRINCIPAL:1	MANE_Select
SPG21	ENSG00000090487	ENST00000204566	CCDS10198.1	PRINCIPAL:1	MANE_Select
COPS2	ENSG00000166200	ENST00000388901	CCDS32235.1	PRINCIPAL:4	MANE_Select
FBN1	ENSG00000166147	ENST00000316623	CCDS32232.1	PRINCIPAL:1	MANE_Select
HEXA	ENSG00000213614	ENST00000268097	CCDS10243.1	PRINCIPAL:1	MANE_Select
VPS13C	ENSG00000129003	ENST00000644861	CCDS32257.1	PRINCIPAL:3	MANE_Select
NIPA1	ENSG00000170113	ENST00000337435	CCDS73691.1	PRINCIPAL:1	MANE_Select
POTEB2	ENSG00000230031	ENST00000454856	CCDS59248.1	PRINCIPAL:1	MANE_Select
ADAMTSL3	ENSG00000156218	ENST00000286744	CCDS10326.1	PRINCIPAL:1	MANE_Select
DUOXA1	ENSG00000140254	ENST00000560572	CCDS61621.1	PRINCIPAL:1	MANE_Select
CCNB2	ENSG00000157456	ENST00000288207	CCDS10170.1	PRINCIPAL:1	MANE_Select
BLM	ENSG00000197299	ENST00000355112	CCDS10363.1	PRINCIPAL:2	MANE_Select
ZFYVE19	ENSG00000166140	ENST00000355341	CCDS42025.1	PRINCIPAL:2	MANE_Select
HDDC3	ENSG00000184508	ENST00000394272	CCDS66866.1	PRINCIPAL:1	MANE_Select
EPB42	ENSG00000166947	ENST00000441366	CCDS45249.1	PRINCIPAL:1	MANE_Select
SPRED1	ENSG00000166068	ENST00000299084	CCDS32193.1	PRINCIPAL:1	MANE_Select
KATNBL1	ENSG00000134152	ENST00000256544	CCDS10034.1	PRINCIPAL:1	MANE_Select
TRIM69	ENSG00000185880	ENST00000329464	CCDS32220.1	PRINCIPAL:1	MANE_Select
EMC7	ENSG00000134153	ENST00000256545	CCDS10032.1	PRINCIPAL:1	MANE_Select
ANPEP	ENSG00000166825	ENST00000300060	CCDS10356.1	PRINCIPAL:1	MANE_Select
BUB1B	ENSG00000156970	ENST00000287598	CCDS10053.1	PRINCIPAL:1	MANE_Select
PIGB	ENSG00000069943	ENST00000164305	CCDS61641.1	PRINCIPAL:2	MANE_Select
GNB5	ENSG00000069966	ENST00000261837	CCDS10149.1	PRINCIPAL:3	MANE_Select
OIP5	ENSG00000104147	ENST00000220514	CCDS10074.1	PRINCIPAL:1	MANE_Select
HMG20A	ENSG00000140382	ENST00000336216	CCDS10295.1	PRINCIPAL:1	MANE_Select
USP50	ENSG00000170236	ENST00000532404	CCDS53944.1	PRINCIPAL:4	MANE_Select
GOLGA6L10	ENSG00000278662	ENST00000610657	CCDS45325.2	PRINCIPAL:2	MANE_Select
AQR	ENSG00000021776	ENST00000156471	CCDS42013.1	PRINCIPAL:1	MANE_Select
CKMT1A	ENSG00000223572	ENST00000413453	CCDS32217.1	PRINCIPAL:1	MANE_Select
AVEN	ENSG00000169857	ENST00000306730	CCDS10030.1	PRINCIPAL:1	MANE_Select
ICE2	ENSG00000128915	ENST00000261520	CCDS10176.1	PRINCIPAL:1	MANE_Select
GJD2	ENSG00000159248	ENST00000290374	CCDS10040.1	PRINCIPAL:1	MANE_Select
MCTP2	ENSG00000140563	ENST00000357742	CCDS32338.1	PRINCIPAL:1	MANE_Select
THBS1	ENSG00000137801	ENST00000260356	CCDS32194.1	PRINCIPAL:1	MANE_Select
SQOR	ENSG00000137767	ENST00000260324	CCDS10127.1	PRINCIPAL:1	MANE_Select
MTMR10	ENSG00000166912	ENST00000435680	CCDS45204.1	PRINCIPAL:1	MANE_Select
TM6SF1	ENSG00000136404	ENST00000322019	CCDS10323.1	PRINCIPAL:1	MANE_Select
GABRA5	ENSG00000186297	ENST00000335625	CCDS45194.1	PRINCIPAL:1	MANE_Select
MAPK6	ENSG00000069956	ENST00000261845	CCDS10147.1	PRINCIPAL:1	MANE_Select
SNX1	ENSG00000028528	ENST00000559844	CCDS32266.1	PRINCIPAL:1	MANE_Select
TTC23	ENSG00000103852	ENST00000394132	CCDS10379.2	PRINCIPAL:1	MANE_Select
MESP2	ENSG00000188095	ENST00000341735	CCDS42078.1	PRINCIPAL:1	MANE_Select
GPR176	ENSG00000166073	ENST00000561100	CCDS10051.1	PRINCIPAL:1	MANE_Select
PEX11A	ENSG00000166821	ENST00000300056	CCDS10354.1	PRINCIPAL:1	MANE_Select
TUBGCP4	ENSG00000137822	ENST00000564079	CCDS42030.1	PRINCIPAL:4	MANE_Select
UNC13C	ENSG00000137766	ENST00000260323	CCDS45264.1	PRINCIPAL:4	MANE_Select
SORD	ENSG00000140263	ENST00000267814	CCDS10116.1	PRINCIPAL:1	MANE_Select
GCNT3	ENSG00000140297	ENST00000396065	CCDS10172.1	PRINCIPAL:1	MANE_Select
FAM81A	ENSG00000157470	ENST00000288228	CCDS45269.1	PRINCIPAL:1	MANE_Select
PIAS1	ENSG00000033800	ENST00000249636	CCDS45290.1	PRINCIPAL:1	MANE_Select
C15orf62	ENSG00000188277	ENST00000344320	CCDS45229.1	PRINCIPAL:1	MANE_Select
UACA	ENSG00000137831	ENST00000322954	CCDS10235.1	PRINCIPAL:1	MANE_Select
NEDD4	ENSG00000069869	ENST00000435532	CCDS45265.1	PRINCIPAL:1	MANE_Select
RSL24D1	ENSG00000137876	ENST00000260443	CCDS10152.1	PRINCIPAL:2	MANE_Select
STARD9	ENSG00000159433	ENST00000290607	CCDS53935.1	PRINCIPAL:1	MANE_Select
PTPN9	ENSG00000169410	ENST00000618819	CCDS10280.1	PRINCIPAL:1	MANE_Select
ISLR	ENSG00000129009	ENST00000249842	CCDS10260.1	PRINCIPAL:1	MANE_Select
MFAP1	ENSG00000140259	ENST00000267812	CCDS10105.1	PRINCIPAL:1	MANE_Select
GOLGA8T	ENSG00000261247	ENST00000569052	CCDS86440.1	PRINCIPAL:1	MANE_Select
WDR72	ENSG00000166415	ENST00000360509	CCDS10151.1	PRINCIPAL:2	MANE_Select
CHD2	ENSG00000173575	ENST00000394196	CCDS10374.2	PRINCIPAL:1	MANE_Select
BMF	ENSG00000104081	ENST00000354670	CCDS10052.1	PRINCIPAL:1	MANE_Select
TRIP4	ENSG00000103671	ENST00000261884	CCDS10194.1	PRINCIPAL:1	MANE_Select
SLCO3A1	ENSG00000176463	ENST00000318445	CCDS10371.1	PRINCIPAL:1	MANE_Select
GOLGA8S	ENSG00000261739	ENST00000562295	-	PRINCIPAL:1	MANE_Select
EHD4	ENSG00000103966	ENST00000220325	CCDS10081.1	PRINCIPAL:1	MANE_Select
GOLGA6L7	ENSG00000261649	ENST00000567390	-	PRINCIPAL:1	MANE_Select
TMEM87A	ENSG00000103978	ENST00000389834	CCDS32205.1	PRINCIPAL:2	MANE_Select
LTK	ENSG00000062524	ENST00000263800	CCDS10077.1	PRINCIPAL:2	MANE_Select
WDR93	ENSG00000140527	ENST00000268130	CCDS32326.1	PRINCIPAL:2	MANE_Select
GOLGA8G	ENSG00000183629	ENST00000525590	CCDS86439.1	PRINCIPAL:1	MANE_Select
INO80	ENSG00000128908	ENST00000648947	CCDS10071.1	PRINCIPAL:1	MANE_Select
HACD3	ENSG00000074696	ENST00000261875	CCDS45282.1	PRINCIPAL:1	MANE_Select
NANOGP8	ENSG00000255192	ENST00000528386	CCDS86444.1	PRINCIPAL:1	MANE_Select
ACTC1	ENSG00000159251	ENST00000290378	CCDS10041.1	PRINCIPAL:1	MANE_Select
CLK3	ENSG00000179335	ENST00000395066	CCDS10265.1	PRINCIPAL:1	MANE_Select
GOLGA8O	ENSG00000206127	ENST00000509311	CCDS59252.1	PRINCIPAL:1	MANE_Select
SLTM	ENSG00000137776	ENST00000380516	CCDS10168.2	PRINCIPAL:1	MANE_Select
RLBP1	ENSG00000140522	ENST00000268125	CCDS32324.1	PRINCIPAL:1	MANE_Select
JMJD7	ENSG00000243789	ENST00000397299	CCDS45240.1	PRINCIPAL:1	MANE_Select
PAQR5	ENSG00000137819	ENST00000395407	CCDS10232.1	PRINCIPAL:1	MANE_Select
ALDH1A2	ENSG00000128918	ENST00000249750	CCDS10163.1	PRINCIPAL:1	MANE_Select
GOLGA8B	ENSG00000215252	ENST00000683415	CCDS45211.1	PRINCIPAL:2	MANE_Select
KIF7	ENSG00000166813	ENST00000394412	CCDS32325.2	PRINCIPAL:2	MANE_Select
PPCDC	ENSG00000138621	ENST00000342932	CCDS10275.1	PRINCIPAL:1	MANE_Select
DUOX1	ENSG00000137857	ENST00000389037	CCDS32221.1	PRINCIPAL:1	MANE_Select
SERINC4	ENSG00000184716	ENST00000319327	CCDS58360.1	PRINCIPAL:1	MANE_Select
ADAM10	ENSG00000137845	ENST00000260408	CCDS10167.1	PRINCIPAL:1	MANE_Select
OCA2	ENSG00000104044	ENST00000354638	CCDS10020.1	PRINCIPAL:1	MANE_Select
HDC	ENSG00000140287	ENST00000267845	CCDS10134.1	PRINCIPAL:1	MANE_Select
PLA2G4F	ENSG00000168907	ENST00000397272	CCDS32204.1	PRINCIPAL:1	MANE_Select
SCG3	ENSG00000104112	ENST00000220478	CCDS10142.1	PRINCIPAL:1	MANE_Select
ALDH1A3	ENSG00000184254	ENST00000329841	CCDS10389.1	PRINCIPAL:1	MANE_Select
PSTPIP1	ENSG00000140368	ENST00000558012	CCDS45312.1	PRINCIPAL:3	MANE_Select
ANXA2	ENSG00000182718	ENST00000451270	CCDS10175.1	PRINCIPAL:1	MANE_Select
DUOX2	ENSG00000140279	ENST00000389039	CCDS86454.1	PRINCIPAL:4	MANE_Select
EMC4	ENSG00000128463	ENST00000267750	CCDS10035.1	PRINCIPAL:1	MANE_Select
TMOD3	ENSG00000138594	ENST00000308580	CCDS10145.1	PRINCIPAL:1	MANE_Select
RGMA	ENSG00000182175	ENST00000329082	CCDS45357.1	PRINCIPAL:2	MANE_Select
NOP10	ENSG00000182117	ENST00000328848	CCDS10037.1	PRINCIPAL:2	MANE_Select
CTXN2	ENSG00000233932	ENST00000417307	CCDS45254.1	PRINCIPAL:1	MANE_Select
CTDSPL2	ENSG00000137770	ENST00000260327	CCDS10110.1	PRINCIPAL:1	MANE_Select
TSPAN3	ENSG00000140391	ENST00000267970	CCDS10292.1	PRINCIPAL:1	MANE_Select
CEMIP	ENSG00000103888	ENST00000394685	CCDS10315.1	PRINCIPAL:1	MANE_Select
MAN2C1	ENSG00000140400	ENST00000267978	CCDS32298.1	PRINCIPAL:1	MANE_Select
CHP1	ENSG00000187446	ENST00000334660	CCDS10073.1	PRINCIPAL:1	MANE_Select
ETFA	ENSG00000140374	ENST00000557943	CCDS32299.1	PRINCIPAL:1	MANE_Select
SENP8	ENSG00000166192	ENST00000340912	CCDS10240.1	PRINCIPAL:1	MANE_Select
HERC2	ENSG00000128731	ENST00000261609	CCDS10021.1	PRINCIPAL:1	MANE_Select
OR4F6	ENSG00000184140	ENST00000328882	CCDS32341.1	PRINCIPAL:1	MANE_Select
FAH	ENSG00000103876	ENST00000561421	CCDS10314.1	PRINCIPAL:1	MANE_Select
FES	ENSG00000182511	ENST00000328850	CCDS10365.1	PRINCIPAL:1	MANE_Select
WHAMM	ENSG00000156232	ENST00000286760	CCDS45333.1	PRINCIPAL:1	MANE_Select
STRC	ENSG00000242866	ENST00000450892	CCDS10098.1	PRINCIPAL:2	MANE_Select
HAPLN3	ENSG00000140511	ENST00000359595	CCDS10346.1	PRINCIPAL:1	MANE_Select
ANKDD1A	ENSG00000166839	ENST00000319580	CCDS10197.2	PRINCIPAL:1	MANE_Select
ARHGAP11A	ENSG00000198826	ENST00000361627	CCDS10028.1	PRINCIPAL:1	MANE_Select
TCF12	ENSG00000140262	ENST00000333725	CCDS10160.1	PRINCIPAL:4	MANE_Select
NGRN	ENSG00000182768	ENST00000379095	CCDS32329.1	PRINCIPAL:1	MANE_Select
EFL1	ENSG00000140598	ENST00000268206	CCDS42071.1	PRINCIPAL:1	MANE_Select
SPPL2A	ENSG00000138600	ENST00000261854	CCDS10138.1	PRINCIPAL:1	MANE_Select
MESP1	ENSG00000166823	ENST00000300057	CCDS10355.1	PRINCIPAL:1	MANE_Select
GDPGP1	ENSG00000183208	ENST00000329600	CCDS32327.1	PRINCIPAL:1	MANE_Select
TMEM266	ENSG00000169758	ENST00000388942	CCDS10289.2	PRINCIPAL:1	MANE_Select
PDCD7	ENSG00000090470	ENST00000204549	CCDS10201.1	PRINCIPAL:1	MANE_Select
CD276	ENSG00000103855	ENST00000318443	CCDS32288.1	PRINCIPAL:2	MANE_Select
SEMA6D	ENSG00000137872	ENST00000536845	CCDS32225.1	PRINCIPAL:4	MANE_Select
LMAN1L	ENSG00000140506	ENST00000309664	CCDS10270.1	PRINCIPAL:1	MANE_Select
FANCI	ENSG00000140525	ENST00000310775	CCDS45346.1	PRINCIPAL:1	MANE_Select
HYKK	ENSG00000188266	ENST00000388988	CCDS42063.1	PRINCIPAL:1	MANE_Select
MORF4L1	ENSG00000185787	ENST00000426013	CCDS32304.1	PRINCIPAL:1	MANE_Select
NPAP1	ENSG00000185823	ENST00000329468	CCDS10015.1	PRINCIPAL:1	MANE_Select
LEO1	ENSG00000166477	ENST00000299601	CCDS10146.1	PRINCIPAL:1	MANE_Select
CDIN1	ENSG00000186073	ENST00000566621	CCDS45215.1	PRINCIPAL:1	MANE_Select
INTS14	ENSG00000138614	ENST00000313182	-	PRINCIPAL:1	MANE_Select
NIPA2	ENSG00000140157	ENST00000337451	CCDS73693.1	PRINCIPAL:1	MANE_Select
GOLGA6L25	ENSG00000227717	ENST00000620691	-	PRINCIPAL:1	MANE_Select
GOLGA6B	ENSG00000215186	ENST00000421285	CCDS10245.2	PRINCIPAL:1	MANE_Select
CYP1A2	ENSG00000140505	ENST00000343932	CCDS32293.1	PRINCIPAL:1	MANE_Select
SYNM	ENSG00000182253	ENST00000336292	CCDS73787.1	PRINCIPAL:3	MANE_Select
IREB2	ENSG00000136381	ENST00000258886	CCDS10302.1	PRINCIPAL:1	MANE_Select
C15orf40	ENSG00000169609	ENST00000304177	CCDS32312.2	PRINCIPAL:1	MANE_Select
HDGFL3	ENSG00000166503	ENST00000299633	CCDS32314.1	PRINCIPAL:1	MANE_Select
SMAD3	ENSG00000166949	ENST00000327367	CCDS10222.1	PRINCIPAL:1	MANE_Select
CTSH	ENSG00000103811	ENST00000220166	CCDS10308.1	PRINCIPAL:1	MANE_Select
PYGO1	ENSG00000171016	ENST00000563719	CCDS81885.1	PRINCIPAL:1	MANE_Select
POLG	ENSG00000140521	ENST00000268124	CCDS10350.1	PRINCIPAL:1	MANE_Select
TNFAIP8L3	ENSG00000183578	ENST00000637513	CCDS81881.1	PRINCIPAL:1	MANE_Select
ANP32A	ENSG00000140350	ENST00000465139	CCDS45292.1	PRINCIPAL:2	MANE_Select
GOLGA6C	ENSG00000167195	ENST00000300576	CCDS58388.1	PRINCIPAL:1	MANE_Select
LINS1	ENSG00000140471	ENST00000314742	CCDS10385.1	PRINCIPAL:1	MANE_Select
NDUFAF1	ENSG00000137806	ENST00000260361	CCDS10075.1	PRINCIPAL:1	MANE_Select
THAP10	ENSG00000129028	ENST00000249861	CCDS10237.1	PRINCIPAL:1	MANE_Select
